inst_i,inst_j,weight
https://openalex.org/I17866349,https://openalex.org/I28257850,1
https://openalex.org/I2801533059,https://openalex.org/I28257850,1
https://openalex.org/I28257850,https://openalex.org/I4210153755,1
https://openalex.org/I2184545,https://openalex.org/I4210122071,4
https://openalex.org/I130217899,https://openalex.org/I28257850,3
https://openalex.org/I21193070,https://openalex.org/I241749,62
https://openalex.org/I137533716,https://openalex.org/I193223587,5
https://openalex.org/I103855431,https://openalex.org/I129877168,6
https://openalex.org/I13469542,https://openalex.org/I180519160,7
https://openalex.org/I173911158,https://openalex.org/I196551433,4
https://openalex.org/I173911158,https://openalex.org/I3121153395,8
https://openalex.org/I173911158,https://openalex.org/I86695891,11
https://openalex.org/I169381384,https://openalex.org/I63274643,4
https://openalex.org/I177802217,https://openalex.org/I5996616,2
https://openalex.org/I169381384,https://openalex.org/I4210093367,1
https://openalex.org/I100066346,https://openalex.org/I1295801184,1
https://openalex.org/I161941770,https://openalex.org/I98358874,2
https://openalex.org/I110026055,https://openalex.org/I5593406,13
https://openalex.org/I121797337,https://openalex.org/I78768387,4
https://openalex.org/I134235054,https://openalex.org/I78768387,1
https://openalex.org/I165143802,https://openalex.org/I78768387,1
https://openalex.org/I190082696,https://openalex.org/I78768387,1
https://openalex.org/I20581793,https://openalex.org/I78768387,1
https://openalex.org/I258800397,https://openalex.org/I78768387,1
https://openalex.org/I66946132,https://openalex.org/I78768387,1
https://openalex.org/I4210091434,https://openalex.org/I98358874,1
https://openalex.org/I180519160,https://openalex.org/I46247651,3
https://openalex.org/I169381384,https://openalex.org/I4210131029,1
https://openalex.org/I131729948,https://openalex.org/I151746483,9
https://openalex.org/I28290843,https://openalex.org/I5561750,10
https://openalex.org/I20581793,https://openalex.org/I86695891,8
https://openalex.org/I230495080,https://openalex.org/I887968799,8
https://openalex.org/I230495080,https://openalex.org/I9341345,3
https://openalex.org/I161941770,https://openalex.org/I4210122071,4
https://openalex.org/I173304897,https://openalex.org/I90610280,5
https://openalex.org/I131729948,https://openalex.org/I94626330,2
https://openalex.org/I27483092,https://openalex.org/I4210121044,3
https://openalex.org/I4210134900,https://openalex.org/I94626330,3
https://openalex.org/I153976015,https://openalex.org/I4210133528,1
https://openalex.org/I169381384,https://openalex.org/I4210133528,1
https://openalex.org/I4210133528,https://openalex.org/I913958620,1
https://openalex.org/I169381384,https://openalex.org/I201850948,1
https://openalex.org/I170658231,https://openalex.org/I686019,3
https://openalex.org/I154130895,https://openalex.org/I28257850,26
https://openalex.org/I28257850,https://openalex.org/I4210100468,2
https://openalex.org/I114457229,https://openalex.org/I40527276,5
https://openalex.org/I170486558,https://openalex.org/I40527276,1
https://openalex.org/I16835326,https://openalex.org/I3121153395,1
https://openalex.org/I169381384,https://openalex.org/I4210104635,2
https://openalex.org/I28166907,https://openalex.org/I4210104635,4
https://openalex.org/I33256026,https://openalex.org/I7876267,2
https://openalex.org/I123387679,https://openalex.org/I3121153395,5
https://openalex.org/I166401450,https://openalex.org/I189712700,1
https://openalex.org/I169381384,https://openalex.org/I4210098248,1
https://openalex.org/I160968435,https://openalex.org/I21449261,3
https://openalex.org/I1341412227,https://openalex.org/I887064364,11
https://openalex.org/I4210110517,https://openalex.org/I76198965,14
https://openalex.org/I114457229,https://openalex.org/I118353179,3
https://openalex.org/I173911158,https://openalex.org/I4210101898,2
https://openalex.org/I1295801184,https://openalex.org/I98358874,26
https://openalex.org/I141596103,https://openalex.org/I4210085968,1
https://openalex.org/I100066346,https://openalex.org/I34771391,17
https://openalex.org/I159743108,https://openalex.org/I169381384,1
https://openalex.org/I103531236,https://openalex.org/I174306211,13
https://openalex.org/I103531236,https://openalex.org/I5593406,11
https://openalex.org/I130701444,https://openalex.org/I5593406,5
https://openalex.org/I173911158,https://openalex.org/I5593406,1
https://openalex.org/I174306211,https://openalex.org/I5593406,5
https://openalex.org/I169381384,https://openalex.org/I47652572,1
https://openalex.org/I134235054,https://openalex.org/I45084792,2
https://openalex.org/I149213910,https://openalex.org/I4210143738,1
https://openalex.org/I123534392,https://openalex.org/I913958620,6
https://openalex.org/I1850255,https://openalex.org/I4210101898,1
https://openalex.org/I146583814,https://openalex.org/I28407311,4
https://openalex.org/I153718931,https://openalex.org/I63274643,4
https://openalex.org/I173304897,https://openalex.org/I33256026,1
https://openalex.org/I170658231,https://openalex.org/I190134885,4
https://openalex.org/I170658231,https://openalex.org/I26538001,9
https://openalex.org/I170658231,https://openalex.org/I4210093367,11
https://openalex.org/I4210134900,https://openalex.org/I55732556,14
https://openalex.org/I4210121044,https://openalex.org/I89864525,2
https://openalex.org/I153976015,https://openalex.org/I170658231,4
https://openalex.org/I170658231,https://openalex.org/I42934936,2
https://openalex.org/I162148367,https://openalex.org/I89864525,5
https://openalex.org/I170658231,https://openalex.org/I3123573182,1
https://openalex.org/I170658231,https://openalex.org/I4210101898,2
https://openalex.org/I170658231,https://openalex.org/I4210107832,3
https://openalex.org/I116397343,https://openalex.org/I170658231,1
https://openalex.org/I116397343,https://openalex.org/I200763008,1
https://openalex.org/I170658231,https://openalex.org/I254029264,2
https://openalex.org/I170658231,https://openalex.org/I39854758,1
https://openalex.org/I170658231,https://openalex.org/I52170813,1
https://openalex.org/I170658231,https://openalex.org/I4210113269,3
https://openalex.org/I170658231,https://openalex.org/I2801227569,2
https://openalex.org/I4210107832,https://openalex.org/I887968799,3
https://openalex.org/I170658231,https://openalex.org/I37696226,2
https://openalex.org/I18014758,https://openalex.org/I37696226,5
https://openalex.org/I170658231,https://openalex.org/I4210097213,1
https://openalex.org/I170658231,https://openalex.org/I4210164098,1
https://openalex.org/I170658231,https://openalex.org/I4210089995,2
https://openalex.org/I39422238,https://openalex.org/I4210166741,3
https://openalex.org/I177802217,https://openalex.org/I4210089995,7
https://openalex.org/I4210089995,https://openalex.org/I4577782,1
https://openalex.org/I170658231,https://openalex.org/I96195991,2
https://openalex.org/I107257983,https://openalex.org/I170658231,1
https://openalex.org/I111088046,https://openalex.org/I170726198,7
https://openalex.org/I153267046,https://openalex.org/I170726198,1
https://openalex.org/I153976015,https://openalex.org/I28257850,6
https://openalex.org/I170726198,https://openalex.org/I28257850,8
https://openalex.org/I28257850,https://openalex.org/I686019,4
https://openalex.org/I137533716,https://openalex.org/I170726198,1
https://openalex.org/I137533716,https://openalex.org/I45084792,1
https://openalex.org/I137533716,https://openalex.org/I70931966,1
https://openalex.org/I170726198,https://openalex.org/I46247651,4
https://openalex.org/I149704539,https://openalex.org/I170726198,6
https://openalex.org/I170726198,https://openalex.org/I40527276,1
https://openalex.org/I181343428,https://openalex.org/I40527276,2
https://openalex.org/I149213910,https://openalex.org/I78768387,17
https://openalex.org/I78768387,https://openalex.org/I79238269,3
https://openalex.org/I153976015,https://openalex.org/I160968435,4
https://openalex.org/I153976015,https://openalex.org/I196551433,8
https://openalex.org/I153976015,https://openalex.org/I4210143738,3
https://openalex.org/I154130895,https://openalex.org/I160968435,16
https://openalex.org/I154130895,https://openalex.org/I196551433,2
https://openalex.org/I170726198,https://openalex.org/I4800084,2
https://openalex.org/I170726198,https://openalex.org/I90610280,1
https://openalex.org/I170726198,https://openalex.org/I24603500,5
https://openalex.org/I100066346,https://openalex.org/I170726198,13
https://openalex.org/I16733864,https://openalex.org/I170726198,1
https://openalex.org/I157614274,https://openalex.org/I170726198,5
https://openalex.org/I170726198,https://openalex.org/I173911158,3
https://openalex.org/I119449181,https://openalex.org/I170726198,18
https://openalex.org/I119449181,https://openalex.org/I28257850,6
https://openalex.org/I37696226,https://openalex.org/I78768387,19
https://openalex.org/I170726198,https://openalex.org/I186354981,3
https://openalex.org/I170726198,https://openalex.org/I55732556,1
https://openalex.org/I170726198,https://openalex.org/I4210119759,2
https://openalex.org/I153976015,https://openalex.org/I7876267,2
https://openalex.org/I170726198,https://openalex.org/I7876267,2
https://openalex.org/I114112103,https://openalex.org/I170726198,1
https://openalex.org/I170726198,https://openalex.org/I33256026,8
https://openalex.org/I200777214,https://openalex.org/I33256026,1
https://openalex.org/I170726198,https://openalex.org/I21193070,2
https://openalex.org/I137594350,https://openalex.org/I170726198,4
https://openalex.org/I137594350,https://openalex.org/I193223587,2
https://openalex.org/I137594350,https://openalex.org/I204337017,3
https://openalex.org/I170726198,https://openalex.org/I81007117,2
https://openalex.org/I45084792,https://openalex.org/I81007117,10
https://openalex.org/I170726198,https://openalex.org/I60668342,5
https://openalex.org/I81007117,https://openalex.org/I887968799,2
https://openalex.org/I170726198,https://openalex.org/I4210162051,2
https://openalex.org/I136199984,https://openalex.org/I52170813,48
https://openalex.org/I138690464,https://openalex.org/I52170813,2
https://openalex.org/I149704539,https://openalex.org/I98635879,17
https://openalex.org/I52170813,https://openalex.org/I98635879,1
https://openalex.org/I170726198,https://openalex.org/I4210101898,3
https://openalex.org/I21193070,https://openalex.org/I37696226,9
https://openalex.org/I170726198,https://openalex.org/I4210107832,1
https://openalex.org/I170486558,https://openalex.org/I78768387,1
https://openalex.org/I174143326,https://openalex.org/I686019,6
https://openalex.org/I166825849,https://openalex.org/I170726198,8
https://openalex.org/I12912129,https://openalex.org/I170726198,1
https://openalex.org/I1300393620,https://openalex.org/I170726198,7
https://openalex.org/I106118109,https://openalex.org/I4210141757,3
https://openalex.org/I110026055,https://openalex.org/I4210141757,1
https://openalex.org/I160968435,https://openalex.org/I184558857,4
https://openalex.org/I160968435,https://openalex.org/I97565354,2
https://openalex.org/I173304897,https://openalex.org/I4210141757,3
https://openalex.org/I184558857,https://openalex.org/I4210141757,2
https://openalex.org/I193700539,https://openalex.org/I4210141757,1
https://openalex.org/I4210141757,https://openalex.org/I97565354,2
https://openalex.org/I170726198,https://openalex.org/I83019370,3
https://openalex.org/I161941770,https://openalex.org/I170726198,2
https://openalex.org/I102520234,https://openalex.org/I170726198,2
https://openalex.org/I3123573182,https://openalex.org/I33256026,1
https://openalex.org/I170726198,https://openalex.org/I4210095701,1
https://openalex.org/I4210095701,https://openalex.org/I78650965,1
https://openalex.org/I103855431,https://openalex.org/I170726198,1
https://openalex.org/I170726198,https://openalex.org/I4210100923,1
https://openalex.org/I170726198,https://openalex.org/I4210166741,1
https://openalex.org/I170726198,https://openalex.org/I3129846546,1
https://openalex.org/I170726198,https://openalex.org/I9341345,2
https://openalex.org/I130701444,https://openalex.org/I170726198,1
https://openalex.org/I189158943,https://openalex.org/I4210156054,1
https://openalex.org/I204136569,https://openalex.org/I4210156054,4
https://openalex.org/I4210156054,https://openalex.org/I79238269,2
https://openalex.org/I119449181,https://openalex.org/I42934936,1
https://openalex.org/I173911158,https://openalex.org/I4210135516,2
https://openalex.org/I4210100923,https://openalex.org/I4210135516,2
https://openalex.org/I1341412227,https://openalex.org/I177802217,1
https://openalex.org/I149704539,https://openalex.org/I197518295,20
https://openalex.org/I149704539,https://openalex.org/I2607685603,1
https://openalex.org/I176453806,https://openalex.org/I4210136328,2
https://openalex.org/I36685595,https://openalex.org/I4210134900,1
https://openalex.org/I4210134900,https://openalex.org/I4210136328,1
https://openalex.org/I4210134900,https://openalex.org/I4654613,3
https://openalex.org/I131729948,https://openalex.org/I176453806,4
https://openalex.org/I196551433,https://openalex.org/I68956291,11
https://openalex.org/I123534392,https://openalex.org/I176453806,1
https://openalex.org/I176453806,https://openalex.org/I4210100364,1
https://openalex.org/I4210100923,https://openalex.org/I55732556,3
https://openalex.org/I230495080,https://openalex.org/I4210088462,3
https://openalex.org/I39422238,https://openalex.org/I42934936,4
https://openalex.org/I2801533059,https://openalex.org/I94626330,1
https://openalex.org/I176453806,https://openalex.org/I4210138220,1
https://openalex.org/I2610724,https://openalex.org/I4210107832,1
https://openalex.org/I176453806,https://openalex.org/I47652572,1
https://openalex.org/I197518295,https://openalex.org/I39854758,14
https://openalex.org/I173911158,https://openalex.org/I42934936,12
https://openalex.org/I176453806,https://openalex.org/I4210089995,1
https://openalex.org/I1343180700,https://openalex.org/I186354981,3
https://openalex.org/I106118109,https://openalex.org/I4210087915,7
https://openalex.org/I28407311,https://openalex.org/I4210100923,13
https://openalex.org/I176453806,https://openalex.org/I4210141757,2
https://openalex.org/I254029264,https://openalex.org/I91712215,3
https://openalex.org/I4210085968,https://openalex.org/I78650965,3
https://openalex.org/I176453806,https://openalex.org/I96195991,1
https://openalex.org/I176453806,https://openalex.org/I4210162138,1
https://openalex.org/I137594350,https://openalex.org/I176453806,1
https://openalex.org/I28257850,https://openalex.org/I913958620,1
https://openalex.org/I126596746,https://openalex.org/I1300393620,52
https://openalex.org/I1300393620,https://openalex.org/I176453806,1
https://openalex.org/I116397343,https://openalex.org/I176453806,1
https://openalex.org/I133731052,https://openalex.org/I4210100923,2
https://openalex.org/I149213910,https://openalex.org/I4210100923,2
https://openalex.org/I151201029,https://openalex.org/I4210100923,5
https://openalex.org/I176453806,https://openalex.org/I4210094921,2
https://openalex.org/I106118109,https://openalex.org/I186354981,1
https://openalex.org/I176453806,https://openalex.org/I4210088287,1
https://openalex.org/I176453806,https://openalex.org/I4210110951,5
https://openalex.org/I28407311,https://openalex.org/I4210110951,2
https://openalex.org/I166401450,https://openalex.org/I887968799,4
https://openalex.org/I118501908,https://openalex.org/I89864525,3
https://openalex.org/I176453806,https://openalex.org/I5996616,1
https://openalex.org/I17937529,https://openalex.org/I4210095992,2
https://openalex.org/I193619901,https://openalex.org/I42934936,1
https://openalex.org/I180437899,https://openalex.org/I4210156054,1
https://openalex.org/I180437899,https://openalex.org/I90610280,15
https://openalex.org/I180437899,https://openalex.org/I37696226,3
https://openalex.org/I121883995,https://openalex.org/I159743108,1
https://openalex.org/I159743108,https://openalex.org/I180437899,5
https://openalex.org/I129877168,https://openalex.org/I2607685603,7
https://openalex.org/I180437899,https://openalex.org/I181565077,7
https://openalex.org/I181565077,https://openalex.org/I4210166741,10
https://openalex.org/I4210109289,https://openalex.org/I98358874,3
https://openalex.org/I4092182,https://openalex.org/I4210100923,1
https://openalex.org/I4210100923,https://openalex.org/I78650965,2
https://openalex.org/I165779595,https://openalex.org/I4210095992,9
https://openalex.org/I4210095992,https://openalex.org/I887968799,6
https://openalex.org/I193619901,https://openalex.org/I2801227569,4
https://openalex.org/I180437899,https://openalex.org/I27483092,3
https://openalex.org/I121883995,https://openalex.org/I4210135516,2
https://openalex.org/I180437899,https://openalex.org/I4210135516,2
https://openalex.org/I129877168,https://openalex.org/I686019,13
https://openalex.org/I137594350,https://openalex.org/I33256026,3
https://openalex.org/I180519160,https://openalex.org/I60668342,1
https://openalex.org/I123534392,https://openalex.org/I180437899,6
https://openalex.org/I180519160,https://openalex.org/I76198965,6
https://openalex.org/I4210095992,https://openalex.org/I8961855,1
https://openalex.org/I16391192,https://openalex.org/I89864525,3
https://openalex.org/I119449181,https://openalex.org/I193619901,4
https://openalex.org/I131729948,https://openalex.org/I230495080,1
https://openalex.org/I180437899,https://openalex.org/I21193070,2
https://openalex.org/I183003952,https://openalex.org/I4210166741,1
https://openalex.org/I4210136238,https://openalex.org/I4387152675,1
https://openalex.org/I100066346,https://openalex.org/I4210101898,11
https://openalex.org/I181343428,https://openalex.org/I4210101898,1
https://openalex.org/I31512782,https://openalex.org/I4210166741,9
https://openalex.org/I193619901,https://openalex.org/I23923803,11
https://openalex.org/I193619901,https://openalex.org/I4210133528,1
https://openalex.org/I20581793,https://openalex.org/I89864525,2
https://openalex.org/I180437899,https://openalex.org/I4210123698,4
https://openalex.org/I40527276,https://openalex.org/I95674353,2
https://openalex.org/I131729948,https://openalex.org/I42934936,4
https://openalex.org/I180437899,https://openalex.org/I4210108587,5
https://openalex.org/I153267046,https://openalex.org/I193223587,2
https://openalex.org/I157614274,https://openalex.org/I193619901,3
https://openalex.org/I193619901,https://openalex.org/I51601045,2
https://openalex.org/I180519160,https://openalex.org/I21491767,1
https://openalex.org/I180437899,https://openalex.org/I4210157428,1
https://openalex.org/I129877168,https://openalex.org/I4210107832,2
https://openalex.org/I180437899,https://openalex.org/I4210107832,1
https://openalex.org/I4210100364,https://openalex.org/I4210107832,1
https://openalex.org/I145847075,https://openalex.org/I98635879,4
https://openalex.org/I78768387,https://openalex.org/I913958620,2
https://openalex.org/I36685595,https://openalex.org/I55732556,3
https://openalex.org/I134235054,https://openalex.org/I153976015,13
https://openalex.org/I157614274,https://openalex.org/I190134885,1
https://openalex.org/I166825849,https://openalex.org/I190134885,5
https://openalex.org/I181343428,https://openalex.org/I190134885,2
https://openalex.org/I103531236,https://openalex.org/I32021983,8
https://openalex.org/I4210097213,https://openalex.org/I5023651,3
https://openalex.org/I157614274,https://openalex.org/I78768387,2
https://openalex.org/I196551433,https://openalex.org/I55732556,5
https://openalex.org/I146583814,https://openalex.org/I19894307,1
https://openalex.org/I146583814,https://openalex.org/I66946132,1
https://openalex.org/I103531236,https://openalex.org/I202391551,1
https://openalex.org/I111088046,https://openalex.org/I37696226,5
https://openalex.org/I16733864,https://openalex.org/I4210141757,3
https://openalex.org/I181343428,https://openalex.org/I4210085968,2
https://openalex.org/I37696226,https://openalex.org/I4210085968,2
https://openalex.org/I181343428,https://openalex.org/I4210093367,1
https://openalex.org/I32597200,https://openalex.org/I4210093367,5
https://openalex.org/I3121153395,https://openalex.org/I34771391,8
https://openalex.org/I12912129,https://openalex.org/I181343428,2
https://openalex.org/I37696226,https://openalex.org/I98635879,2
https://openalex.org/I20581793,https://openalex.org/I3123573182,1
https://openalex.org/I3123573182,https://openalex.org/I8961855,2
https://openalex.org/I119449181,https://openalex.org/I181343428,5
https://openalex.org/I78768387,https://openalex.org/I86987016,3
https://openalex.org/I1300393620,https://openalex.org/I181343428,5
https://openalex.org/I181343428,https://openalex.org/I4210135516,4
https://openalex.org/I31512782,https://openalex.org/I4210135516,3
https://openalex.org/I137533716,https://openalex.org/I181343428,2
https://openalex.org/I159129438,https://openalex.org/I230495080,8
https://openalex.org/I193619901,https://openalex.org/I4092182,3
https://openalex.org/I174143326,https://openalex.org/I4210156054,1
https://openalex.org/I174143326,https://openalex.org/I95674353,1
https://openalex.org/I181343428,https://openalex.org/I4210166741,3
https://openalex.org/I27483092,https://openalex.org/I4210144394,1
https://openalex.org/I4210144394,https://openalex.org/I98635879,4
https://openalex.org/I37696226,https://openalex.org/I86987016,7
https://openalex.org/I174143326,https://openalex.org/I4210155236,3
https://openalex.org/I174143326,https://openalex.org/I79238269,2
https://openalex.org/I230495080,https://openalex.org/I34809795,2
https://openalex.org/I146583814,https://openalex.org/I171892758,1
https://openalex.org/I202391551,https://openalex.org/I4092182,16
https://openalex.org/I134235054,https://openalex.org/I153718931,6
https://openalex.org/I134235054,https://openalex.org/I4210134900,1
https://openalex.org/I103855431,https://openalex.org/I181343428,1
https://openalex.org/I103855431,https://openalex.org/I4210122071,2
https://openalex.org/I161941770,https://openalex.org/I181343428,2
https://openalex.org/I181343428,https://openalex.org/I4210158193,1
https://openalex.org/I4210134900,https://openalex.org/I4210158193,1
https://openalex.org/I4210158193,https://openalex.org/I76198965,1
https://openalex.org/I16835326,https://openalex.org/I37696226,2
https://openalex.org/I177802217,https://openalex.org/I24768866,3
https://openalex.org/I111088046,https://openalex.org/I166401450,6
https://openalex.org/I181343428,https://openalex.org/I7876267,1
https://openalex.org/I181343428,https://openalex.org/I63274643,1
https://openalex.org/I146583814,https://openalex.org/I165143802,3
https://openalex.org/I160013858,https://openalex.org/I26538001,1
https://openalex.org/I26538001,https://openalex.org/I37696226,1
https://openalex.org/I146583814,https://openalex.org/I2801227569,1
https://openalex.org/I146583814,https://openalex.org/I34352273,3
https://openalex.org/I1341412227,https://openalex.org/I181343428,1
https://openalex.org/I181343428,https://openalex.org/I4210164098,1
https://openalex.org/I103320735,https://openalex.org/I18014758,6
https://openalex.org/I146583814,https://openalex.org/I21449261,4
https://openalex.org/I181343428,https://openalex.org/I206945453,1
https://openalex.org/I181343428,https://openalex.org/I254029264,2
https://openalex.org/I31512782,https://openalex.org/I78768387,2
https://openalex.org/I159129438,https://openalex.org/I37696226,5
https://openalex.org/I21193070,https://openalex.org/I51601045,38
https://openalex.org/I4210095992,https://openalex.org/I4210166741,7
https://openalex.org/I13469542,https://openalex.org/I392282,1
https://openalex.org/I392282,https://openalex.org/I66752286,2
https://openalex.org/I174306211,https://openalex.org/I2184545,2
https://openalex.org/I129877168,https://openalex.org/I86695891,4
https://openalex.org/I2799391451,https://openalex.org/I86695891,1
https://openalex.org/I184942183,https://openalex.org/I21193070,8
https://openalex.org/I174306211,https://openalex.org/I4210134900,1
https://openalex.org/I110026055,https://openalex.org/I60668342,1
https://openalex.org/I206945453,https://openalex.org/I4210166741,10
https://openalex.org/I12912129,https://openalex.org/I178450904,2
https://openalex.org/I121883995,https://openalex.org/I2972652528,9
https://openalex.org/I184942183,https://openalex.org/I28257850,5
https://openalex.org/I178450904,https://openalex.org/I4432739,7
https://openalex.org/I190134885,https://openalex.org/I40120149,4
https://openalex.org/I186903577,https://openalex.org/I392282,9
https://openalex.org/I392282,https://openalex.org/I9341345,2
https://openalex.org/I103320735,https://openalex.org/I134235054,4
https://openalex.org/I13469542,https://openalex.org/I4210138220,1
https://openalex.org/I4210100468,https://openalex.org/I4210138220,1
https://openalex.org/I4210138220,https://openalex.org/I9341345,2
https://openalex.org/I25217355,https://openalex.org/I28257850,10
https://openalex.org/I40413290,https://openalex.org/I4387153937,1
https://openalex.org/I184942183,https://openalex.org/I63274643,4
https://openalex.org/I110026055,https://openalex.org/I3018134672,1
https://openalex.org/I184942183,https://openalex.org/I81007117,2
https://openalex.org/I159743108,https://openalex.org/I184942183,3
https://openalex.org/I159743108,https://openalex.org/I4210166741,4
https://openalex.org/I159743108,https://openalex.org/I42934936,4
https://openalex.org/I159743108,https://openalex.org/I4432739,4
https://openalex.org/I184942183,https://openalex.org/I4210137033,6
https://openalex.org/I178450904,https://openalex.org/I58918642,2
https://openalex.org/I118353179,https://openalex.org/I184942183,4
https://openalex.org/I103531236,https://openalex.org/I130217899,4
https://openalex.org/I76198965,https://openalex.org/I7876267,1
https://openalex.org/I184942183,https://openalex.org/I4800084,1
https://openalex.org/I258800397,https://openalex.org/I28290843,1
https://openalex.org/I137533716,https://openalex.org/I686019,1
https://openalex.org/I162148367,https://openalex.org/I52170813,5
https://openalex.org/I52170813,https://openalex.org/I78037679,4
https://openalex.org/I52170813,https://openalex.org/I913958620,2
https://openalex.org/I103320735,https://openalex.org/I174143326,5
https://openalex.org/I34809795,https://openalex.org/I88060688,5
https://openalex.org/I184942183,https://openalex.org/I4210093367,1
https://openalex.org/I33256026,https://openalex.org/I4210093367,7
https://openalex.org/I4210141757,https://openalex.org/I78037679,2
https://openalex.org/I184942183,https://openalex.org/I4210143738,3
https://openalex.org/I4210166741,https://openalex.org/I86987016,10
https://openalex.org/I4210121044,https://openalex.org/I51601045,5
https://openalex.org/I178450904,https://openalex.org/I2972652528,1
https://openalex.org/I2972652528,https://openalex.org/I913958620,4
https://openalex.org/I18014758,https://openalex.org/I36685595,1
https://openalex.org/I184942183,https://openalex.org/I4210100923,2
https://openalex.org/I1300393620,https://openalex.org/I184942183,2
https://openalex.org/I1295801184,https://openalex.org/I23923803,3
https://openalex.org/I103320735,https://openalex.org/I39854758,1
https://openalex.org/I141945490,https://openalex.org/I21193070,83
https://openalex.org/I1343180700,https://openalex.org/I25974101,5
https://openalex.org/I1343180700,https://openalex.org/I4432739,2
https://openalex.org/I34809795,https://openalex.org/I686019,1
https://openalex.org/I131729948,https://openalex.org/I909854389,6
https://openalex.org/I31512782,https://openalex.org/I7876267,1
https://openalex.org/I123534392,https://openalex.org/I13469542,10
https://openalex.org/I184942183,https://openalex.org/I4210164098,1
https://openalex.org/I4210164098,https://openalex.org/I78037679,1
https://openalex.org/I184942183,https://openalex.org/I47652572,1
https://openalex.org/I123534392,https://openalex.org/I174306211,5
https://openalex.org/I134235054,https://openalex.org/I170486558,2
https://openalex.org/I134235054,https://openalex.org/I181565077,3
https://openalex.org/I181565077,https://openalex.org/I31512782,3
https://openalex.org/I174306211,https://openalex.org/I4210086161,1
https://openalex.org/I190082696,https://openalex.org/I4210086161,1
https://openalex.org/I123534392,https://openalex.org/I190082696,15
https://openalex.org/I51601045,https://openalex.org/I90610280,24
https://openalex.org/I190082696,https://openalex.org/I4800084,10
https://openalex.org/I119449181,https://openalex.org/I190082696,2
https://openalex.org/I190082696,https://openalex.org/I4210085968,1
https://openalex.org/I118353179,https://openalex.org/I190082696,6
https://openalex.org/I118353179,https://openalex.org/I126231945,5
https://openalex.org/I2184545,https://openalex.org/I98358874,2
https://openalex.org/I190082696,https://openalex.org/I4210134900,2
https://openalex.org/I190082696,https://openalex.org/I4210139777,3
https://openalex.org/I151746483,https://openalex.org/I184558857,38
https://openalex.org/I166825849,https://openalex.org/I184558857,15
https://openalex.org/I190082696,https://openalex.org/I2799391451,1
https://openalex.org/I1341412227,https://openalex.org/I190082696,4
https://openalex.org/I4210095992,https://openalex.org/I55732556,3
https://openalex.org/I134113660,https://openalex.org/I196829312,12
https://openalex.org/I196829312,https://openalex.org/I392282,3
https://openalex.org/I157614274,https://openalex.org/I197518295,13
https://openalex.org/I149213910,https://openalex.org/I41156924,8
https://openalex.org/I16391192,https://openalex.org/I4210097213,1
https://openalex.org/I187531555,https://openalex.org/I21193070,9
https://openalex.org/I21193070,https://openalex.org/I2801227569,3
https://openalex.org/I21193070,https://openalex.org/I9360294,15
https://openalex.org/I190082696,https://openalex.org/I81007117,1
https://openalex.org/I190082696,https://openalex.org/I4210162051,2
https://openalex.org/I190082696,https://openalex.org/I33256026,1
https://openalex.org/I189712700,https://openalex.org/I4210138519,9
https://openalex.org/I190082696,https://openalex.org/I4210138519,1
https://openalex.org/I185261750,https://openalex.org/I4210118263,9
https://openalex.org/I190082696,https://openalex.org/I4210118263,1
https://openalex.org/I123534392,https://openalex.org/I2801227569,5
https://openalex.org/I123534392,https://openalex.org/I94509681,2
https://openalex.org/I118353179,https://openalex.org/I170486558,1
https://openalex.org/I118353179,https://openalex.org/I45129253,10
https://openalex.org/I123534392,https://openalex.org/I189712700,2
https://openalex.org/I123534392,https://openalex.org/I204136569,1
https://openalex.org/I123534392,https://openalex.org/I26538001,35
https://openalex.org/I190082696,https://openalex.org/I2801533059,1
https://openalex.org/I190082696,https://openalex.org/I4210113269,1
https://openalex.org/I40120149,https://openalex.org/I4210113269,3
https://openalex.org/I137594350,https://openalex.org/I190082696,2
https://openalex.org/I137594350,https://openalex.org/I55732556,7
https://openalex.org/I137594350,https://openalex.org/I66946132,2
https://openalex.org/I230495080,https://openalex.org/I55732556,22
https://openalex.org/I110026055,https://openalex.org/I173911158,3
https://openalex.org/I134235054,https://openalex.org/I5593406,2
https://openalex.org/I118353179,https://openalex.org/I196349391,1
https://openalex.org/I116397343,https://openalex.org/I2799391451,2
https://openalex.org/I116397343,https://openalex.org/I2801533059,2
https://openalex.org/I116397343,https://openalex.org/I45129253,2
https://openalex.org/I116397343,https://openalex.org/I5023651,5
https://openalex.org/I116397343,https://openalex.org/I865915315,3
https://openalex.org/I39854758,https://openalex.org/I60668342,2
https://openalex.org/I1341412227,https://openalex.org/I196349391,1
https://openalex.org/I196349391,https://openalex.org/I4210138220,1
https://openalex.org/I196349391,https://openalex.org/I258800397,6
https://openalex.org/I110026055,https://openalex.org/I81007117,1
https://openalex.org/I141596103,https://openalex.org/I81007117,4
https://openalex.org/I196349391,https://openalex.org/I4210110495,1
https://openalex.org/I196349391,https://openalex.org/I24227732,14
https://openalex.org/I130217899,https://openalex.org/I57206974,16
https://openalex.org/I196349391,https://openalex.org/I4210126360,3
https://openalex.org/I4210122071,https://openalex.org/I54009628,2
https://openalex.org/I4210095992,https://openalex.org/I78650965,2
https://openalex.org/I196349391,https://openalex.org/I4210138519,2
https://openalex.org/I196349391,https://openalex.org/I4210136238,2
